KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Nuottapolku                   Notstigen                                             2    2           12        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Pikku Kuusisaari              Lill Gränö                                            1    1                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tietokuja                     Datagränden                                           1    1            7        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tietokuja                     Datagränden                                           2    2            4        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kivitorpantie                 Stentorpsvägen                                        1    1            5        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kivitorpantie                 Stentorpsvägen                                        2    2                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Ramsaynranta                  Ramsays strand                                        1    1            7        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Ramsaynranta                  Ramsays strand                                        2    2            6        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Rantapolku                    Strandstigen                                          1    1           21        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Rantapolku                    Strandstigen                                          2    2           22        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Saunalahdentie                Bastuviksvägen                                        1    1           17        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Saunalahdentie                Bastuviksvägen                                        2    2           10        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kartanontie                   Herrgårdsvägen                                        1    1            9        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Kartanontie                   Herrgårdsvägen                                        2    2           22        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Munkkirinne                   Munkbrinken                                           1    1                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tammitie                      Ekallén                                               1    1           21        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Tammitie                      Ekallén                                               2    6           22        091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Laajalahden valkama           Bredviks hamn                                         2    2                     091Helsinki            Helsingfors         
KATUN2019111600330HELSINKI                      HELSINGFORS                   HKI         HFORS       Professorintie                Professorvägen                                        1    1            3        091Helsinki            Helsingfors         
